Date,close,high,low,open,volumefrom,volumeto,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MFI,MINUS_DI,MINUS_DM,MOM,PPO,ROC,RSI,STOCH_k,STOCH_d,STOCHF_k,STOCHF_d,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,BBANDS_upper,BBANDS_middle,BBANDS_lower,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,WMA,SMA,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,WCLPRICE,BETA,CORREL,STDDEV,TSF,VAR,ATR,NATR,TRANGE,AD,ADOSC,OBV,wallet_first_symbol,wallet_second_symbol
2019-01-25 00:00:00+00:00,0.3138,0.317,0.31,0.3159,23446280.6,7357645.62,22.098800549929194,33.77890049846728,-0.003220737085658416,-0.010941931194344383,0.5559895629594723,0.9808835609149988,1,19.476924109132643,21.110228910158533,-0.014656410256409846,78.57142857142857,21.42857142857143,-57.142857142857146,-0.29999999999999843,-102.52100840336011,-17.927402894922434,23.972991507480668,-0.009585947493942648,-0.009013265225706925,-0.0005726822682357233,43.914902041768684,20.666000962172927,0.04935398442481163,-0.007699999999999985,-4.375399477187101,-2.3950233281492928,41.03629855253879,41.17866840447494,38.477812775303846,49.677419354838925,41.17866840447494,37.79733470839489,34.29847471731205,-0.34783091072557726,50.61845310069095,-74.16107382550322,0.319136383572477,0.31582,0.312503616427523,0.31382861334601614,0.3333279268581291,0.331812683982684,0.3272144749940705,0.3377933333333332,0.32,0.32876043010752704,0.3377933333333332,0,0,0,0,0.31365,-0.33432891550913774,0.8050366760794596,0.001658191786238503,0.3147835164835162,2.7495999999488374e-06,0.01706581284774556,5.4384362166174505,0.007000000000000006,-225465672.0368248,1757585.9119096696,-271084253.49999976,10,1
2019-01-26 00:00:00+00:00,0.3126,0.3189,0.3119,0.3138,27322877.0,8591678.93,21.6723451098372,44.5408536359902,-0.008057791369127806,-0.0030996073627197994,0.7014176553767277,0.9999678911527319,1,19.576204969898182,21.01909549337857,-0.014617307692307291,71.42857142857143,14.285714285714286,-57.142857142857146,-0.17142857142857618,-78.18379554105465,-18.94036046165965,20.866856159850162,-0.009547742171204854,-0.00912016061480651,-0.00042758155639834386,42.80428812849221,20.03362339660359,0.045828699823039366,-0.0131,-4.381787995480316,-4.022106232729506,40.529819769170174,46.44408856351214,42.25416253590593,46.09929078014188,46.44408856351214,30.925225347223837,33.68515665002328,-0.3498629790887553,47.36923285261523,-78.18791946308723,0.3183077058028982,0.3148,0.31129229419710186,0.312498338855668,0.3319906412543788,0.32920038095238097,0.3270202672904368,0.3370899999999999,0.32,0.32713505376344093,0.3370899999999999,0,0,0,0,0.314,1.1912408303299085,0.8424101839615599,0.0017538529014490822,0.3136307692307693,3.075999999921364e-06,0.016346826215763735,5.229311009521349,0.007000000000000006,-247323973.63682497,-4703784.8580669165,-298407130.49999976,10,1
2019-01-27 00:00:00+00:00,0.3065,0.3141,0.3027,0.3126,39236862.4,12118567.0,21.296676580840632,45.52065420002782,-0.005182655871744004,0.0018567528393495004,0.7135030692372142,0.9999587123177986,1,20.32154606740421,21.05770638802283,-0.013778846153845725,100.0,7.142857142857143,-92.85714285714286,-0.5350877192982467,-156.02908844917948,-24.070585321623028,30.010980334982595,-0.009895612734060366,-0.00927525103865728,-0.0006203616954030856,44.01435483117054,23.123694892207737,0.05175522126425083,-0.018400000000000027,-4.156466452413698,-5.66328100954141,37.96470733918849,39.556092133346965,42.392949700444696,22.89156626506013,39.556092133346965,0.0,27.56058271365541,-0.3521966862570558,48.87830011430355,-88.55421686746996,0.31901664508884164,0.31258,0.3061433549111584,0.3105728922356832,0.3303460837540963,0.32658071428571434,0.32585557473401666,0.33497333333333323,0.3176,0.3251615053763442,0.33497333333333323,0,0,0,0,0.30745,1.8086124555907601,0.8786662863431635,0.003218322544420812,0.3086494505494503,1.0357599999927247e-05,0.015993481486066323,5.21810162677531,0.011399999999999966,-260402927.77015844,-11080941.501111925,-337643992.89999974,10,1
2019-01-28 00:00:00+00:00,0.2922,0.3077,0.2809,0.3065,83779960.1,24493509.86,20.97471167461474,34.44400282793825,-0.006175189465946622,0.00019410764060138767,0.5656005191534933,0.9830763328360589,1,22.152091487177774,21.662780847665772,-0.013624358974358541,100.0,0.0,-100.0,-0.5335820895522382,-262.0332515671851,-34.53119572638685,45.949181944234105,-0.011196131121094632,-0.009659427055144752,-0.0015367040659498808,31.743853441295332,29.77362111473356,0.06985841974537581,-0.028200000000000003,-4.146717393424902,-8.801498127340823,32.73440213680658,32.90923305015506,39.636471249004735,29.736842105263214,32.90923305015506,0.0,22.549567674808973,-0.35571693394359505,45.948222448619696,-78.1007751937984,0.32537905701718534,0.30820000000000003,0.2910209429828147,0.3070852833112816,0.3278850460925417,0.32355302380952383,0.3239391039873685,0.33284999999999987,0.30945,0.322401935483871,0.33284999999999987,0,0,0,0,0.29325,2.803171147942348,0.8781300309873052,0.008589528508592665,0.3028,7.377999999992613e-05,0.016765375665633013,5.73763712033984,0.02679999999999999,-273532623.00971043,-16860050.29484126,-421423952.99999976,10,1
2019-01-29 00:00:00+00:00,0.2869,0.294,0.2813,0.2922,44977389.2,12952721.63,20.707530092415492,0.2190887243909856,-0.004613553094561943,0.003197308885839274,0.0038238102762328517,0.7098054538541965,1,23.851883662681796,22.217631445419546,-0.014271794871794419,92.85714285714286,28.571428571428573,-64.28571428571429,-0.41732283464567177,-231.98049534683147,-37.94358206293219,45.94918194423413,-0.012510256568245781,-0.010229592957764957,-0.0022806636104808244,32.455935330340715,28.13368144980751,0.0648685326207061,-0.0398,-4.3773347489283365,-12.182430364248543,31.028208968533903,22.80596068484461,31.757095289448895,15.789473684210526,22.80596068484461,0.0,18.44964627938916,-0.36049236389534833,42.09167617425284,-88.3720930232558,0.32421925754923187,0.3024,0.28058074245076814,0.30330940377052523,0.32524084957044225,0.3200980000000001,0.3210070223798914,0.3302499999999998,0.30679999999999996,0.31943741935483877,0.3302499999999998,0,0,0,0,0.28727499999999995,0.22795363357189802,0.889960789291641,0.010909628774615938,0.29537362637362646,0.00011901999999992807,0.01647499168951637,5.742416064662381,0.012699999999999989,-278844913.0727026,-19381773.430969775,-466401342.19999975,10,1
2019-01-30 00:00:00+00:00,0.3211,0.3265,0.2845,0.2869,127563200.8,39816926.92,20.51566209684473,-13.751599416418912,-0.0033110775046699147,-0.003279467823276375,-0.23771300732769257,0.5187493930228939,1,22.48517187579908,21.283363600158516,-0.012982692307691834,85.71428571428572,21.42857142857143,-64.28571428571429,0.8142857142857137,-19.319640564826518,-1.264656893757827,4.717918646323768,-0.010669069877914106,-0.010317488341794787,-0.0003515815361193192,40.663480282135126,23.519856321933638,0.060235066004941384,0.0042999999999999705,-3.997039668442722,1.3573232323232265,49.36767155312109,44.561403508771924,33.42553241459055,88.15789473684208,44.561403508771924,100.0,33.276983319500225,-0.363673114201013,55.54754298566744,-22.09302325581398,0.32922410061484236,0.30385999999999996,0.27849589938515756,0.30420726817337834,0.32497369798525244,0.3179060000000001,0.32100871448872714,0.3293366666666665,0.30679999999999996,0.31884709677419365,0.3293366666666665,0,0,0,0,0.3133,0.25639780895171976,0.8667620037187816,0.012682050307421205,0.2995978021978026,0.0001608343999999623,0.01829820656883663,5.698600613153731,0.04200000000000004,-184083678.19270265,11499893.968883991,-338838141.39999974,10,1
2019-01-31 00:00:00+00:00,0.3091,0.3358,0.3035,0.3211,163279518.7,51636177.89,20.45236978173945,-13.80561817869392,-0.005663528198286444,-0.009658110863332667,-0.23862868169900575,0.5179431335277497,1,21.141125193876825,20.473893379150674,-0.012933974358973976,78.57142857142857,100.0,21.42857142857143,-0.3715170278637775,36.29181858888247,-10.279281902049561,3.668518328887487,-0.010062224808532694,-0.010266435635142368,0.00020421082660967461,56.04781043795094,20.707330065346564,0.05593256129030271,-0.008599999999999997,-4.000705878620486,-2.7069562480327325,44.86035904897522,51.771162879877274,39.712842357831285,51.36612021857924,51.771162879877274,72.78591068544513,40.46042465876293,-0.3662971097022627,48.2348728582978,-48.63387978142077,0.32770044824366046,0.30316,0.2786195517563395,0.3035648903274948,0.3239495884378168,0.31639800000000007,0.32054420705413217,0.3276133333333332,0.30679999999999996,0.3175415053763442,0.3276133333333332,0,0,0,0,0.31437499999999996,0.35212691522319606,0.8542601134022177,0.012270224121830249,0.3004043956043959,0.00015055839999994491,0.019298334671062588,6.243395234895694,0.032299999999999995,-290746150.16081417,-10850200.809109867,-502117660.0999997,10,1
2019-02-01 00:00:00+00:00,0.3062,0.312,0.295,0.3091,83715605.4,25479999.86,20.56051759326291,-7.685113205396988,-0.009131389519851409,-0.010810397934674986,-0.1337287000950473,0.6061950625770637,1,19.910066067694604,19.44865410035178,-0.011732692307691972,71.42857142857143,92.85714285714286,21.42857142857143,-0.17058823529411504,-60.59294059846762,-12.36171159765117,3.906297427325727,-0.009703446195102439,-0.010153837747134383,0.0004503915520319441,52.627088359794946,22.566721058744015,0.060437378340995385,-0.011399999999999966,-3.6526809876187394,-3.5894206549118235,43.81914420117442,61.86926788738697,52.73394475867874,46.083788706739604,61.86926788738697,66.29409850262994,45.15745626673875,-0.3685628298718546,49.63423396154186,-53.916211293260396,0.3276089371454535,0.3031,0.27859106285454643,0.30266364232572784,0.32280445369989313,0.31533500000000003,0.31979118424887315,0.3255266666666666,0.30679999999999996,0.3161600000000001,0.3255266666666666,0,0,0,0,0.30485,0.3208828389058106,0.8462153795619303,0.012254468572726785,0.3001120879120881,0.00015017199999994846,0.019134167908843834,6.248911792568201,0.017000000000000015,-264154134.32787266,-10545943.561525106,-585833265.4999998,10,1
2019-02-02 00:00:00+00:00,0.3103,0.3138,0.3043,0.3062,43098602.1,13242454.64,20.96003308631084,4.389928765258787,-0.01549611152258158,-0.01000279746101793,0.07654376879257294,0.7591569049829052,1,18.645293103267598,18.700099625089514,-0.010430128205127787,64.28571428571429,85.71428571428572,21.42857142857143,0.4315789473684199,-4.495369431487053,-8.526545916622753,2.2032445657165214,-0.008984705729365328,-0.009920011343580571,0.0009353056142152438,52.58065440519304,21.73637661768933,0.05612042274521,-0.00379999999999997,-3.2666787126823174,-1.2098057943330076,45.736727041688624,50.22030603321027,54.62024560015819,53.21100917431198,50.22030603321027,77.91360453682984,51.11311958857349,-0.37012036973574913,51.36854233713471,-46.44808743169393,0.3289617265516802,0.30672,0.2844782734483198,0.3024016192884865,0.32199771475151295,0.31483950000000005,0.31947852117323655,0.32412333333333326,0.304,0.3151776344086023,0.32412333333333326,0,0,0,0,0.30967500000000003,0.23996160267642108,0.8351270953502891,0.01112086327584012,0.30256703296703275,0.00012367359999992944,0.018446013058212134,5.944573979443162,0.009500000000000008,-252812396.9331358,-5854017.919958234,-542734663.3999997,10,1
2019-02-03 00:00:00+00:00,0.3022,0.3121,0.29,0.3103,49872542.6,15186638.08,21.320174903024075,9.054431626030691,-0.020258148175355845,0.021833084330092626,0.15737270918485505,0.8095750317226051,1,18.329952158378724,18.434558873385512,-0.009463461538461226,57.142857142857146,78.57142857142857,21.42857142857143,-0.3665158371040721,-69.30107002309107,-14.719546633422917,14.230519874823358,-0.00896535401712839,-0.009729079878290135,0.0007637258611617442,52.056470543996895,25.363052683452814,0.06641182112055218,-0.01369999999999999,-2.9849569331553067,-4.336815447926556,42.64022668328853,44.59924061921995,52.22960484660575,34.50292397660827,44.59924061921995,59.13479749469378,52.571606480595364,-0.3715921061277827,52.728365641812736,-61.20218579234966,0.3224021392798438,0.30978,0.2971578607201562,0.3011937443129674,0.3207204428320605,0.31431395238095244,0.31877848434297007,0.32242666666666664,0.304,0.3137632258064517,0.32242666666666664,0,0,0,0,0.30162500000000003,0.2972282313963743,0.8317600739834524,0.006311069639921884,0.30150769230769237,3.982959999994373e-05,0.018707012125482696,6.190275355884412,0.02210000000000001,-247622041.82091844,-1750933.7199791372,-592607205.9999998,10,1
