Date,close,high,low,open,volumefrom,volumeto,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MFI,MINUS_DI,MINUS_DM,MOM,PPO,ROC,RSI,STOCH_k,STOCH_d,STOCHF_k,STOCHF_d,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,BBANDS_upper,BBANDS_middle,BBANDS_lower,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,WMA,SMA,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,WCLPRICE,BETA,CORREL,STDDEV,TSF,VAR,ATR,NATR,TRANGE,AD,ADOSC,OBV
2019-04-26 05:00:00+00:00,5324.43,5358.62,5305.62,5318.46,1489.1,7939978.6,25.255756548459047,-41.48989590500173,-139.66761585996133,346.02105789042247,-0.6624879597770487,0.06122455938253086,0,30.019028960454726,32.61730414061047,-39.21782051282298,50.0,78.57142857142857,28.571428571428573,0.11264150943396707,-33.325059786226504,-12.493827834897752,11.689361287282903,-29.057654430254843,-23.41511001919674,-5.642544411058104,37.61955102846633,29.249677911089535,291.7852455273339,-143.94999999999982,-0.7277247057207965,-2.632406672542875,43.75308608255113,40.25742902743563,51.786035308137606,23.289653176801366,40.25742902743563,50.037712166158485,49.36865149148756,-0.013940593244221589,46.49371850077104,-45.48284313725483,5393.651725139044,5337.2379999999985,5280.824274860953,5345.117919996601,5380.705138738027,5391.107657971013,5420.754323594764,5393.030666666669,5346.075,5375.1103225806455,5393.030666666669,0,0,0,0,5328.275,0.10448137623144128,0.7507588345580236,28.20686256952304,5261.584395604396,795.62709601596,71.254812840431,1.3382618015530487,53.0,24427.53309500941,-1240.4538180707314,26593.049999999974
2019-04-26 06:00:00+00:00,5303.45,5333.31,5271.0,5324.43,2068.61,10955543.71,25.820125014970913,-35.455019457156936,-30.835153597444773,424.4551027831762,-0.5800636484618196,0.16582184688619947,0,29.129894796290852,31.1204996531998,-49.88070512820832,42.85714285714286,71.42857142857143,28.571428571428573,-0.3367035788798,-48.2825615659635,-16.66846428823267,17.571150662160523,-30.319687588578745,-24.79602553307314,-5.5236620555056035,33.52697740456229,30.90799790520017,305.5634422753814,-173.69999999999982,-0.926223303972121,-3.1713573665136052,41.665767855883665,27.295621664517352,41.162268159149384,13.577405857740509,27.295621664517352,44.10328270659856,48.41131171241683,-0.016154561633763276,46.77054240577306,-50.62500000000004,5395.051586475291,5335.925999999999,5276.8004135247065,5337.76702604593,5375.720936238799,5388.29257625418,5417.8684244284395,5388.9556666666695,5346.075,5369.330924731184,5388.9556666666695,0,0,0,0,5302.8025,0.0572241322511375,0.7598780169459277,29.56279323764619,5259.746043956046,873.9587440118194,70.6158976375431,1.3315086903344633,62.3100000000004,24513.51768656772,-1263.5925997548911,24524.439999999973
2019-04-26 07:00:00+00:00,5293.36,5319.64,5282.91,5303.45,1297.85,6874590.17,25.61093319111864,-26.311431934641746,93.33352247469999,281.43855006582254,-0.4432500533684297,0.32042399216974826,0,28.30427021528154,29.73060977203275,-60.13185897436142,35.714285714285715,64.28571428571429,28.571428571428573,-0.274707323713586,-44.232810055000584,-18.677831408394397,17.571150662160527,-31.767836785686086,-26.19038778359573,-5.577449002090354,29.894734722954052,29.718925777169613,283.7374821128542,-94.55000000000018,-1.1174738924285381,-1.7548548509533468,40.66108429580281,17.831355589344508,28.461468760432467,16.62700773349178,17.831355589344508,41.27021212958049,47.11292997008295,-0.018433624722324904,40.4245882848504,-53.098039215686356,5352.029760308609,5316.817999999999,5281.606239691389,5329.9312613043085,5370.407327449199,5384.83996889632,5414.396721102521,5384.400666666668,5346.075,5363.163462365592,5384.400666666668,0,0,0,0,5297.317499999999,-0.5480495587803206,0.762941796867642,17.605880154305016,5262.533956043957,309.9670160077512,68.19547637771862,1.2883211490946889,36.73000000000047,23954.166597539657,-1336.1617569750779,23226.589999999975
2019-04-26 08:00:00+00:00,5302.44,5323.35,5288.99,5293.36,1136.92,6031697.11,25.380871146545537,-12.184379996854773,121.49197022770784,-50.729156897727336,-0.21105832501143182,0.5419373458238285,0,27.468673433489574,28.20965864242676,-71.7079487179517,28.571428571428573,57.142857142857146,28.571428571428573,0.26426076833526696,-31.084693221342793,-15.967846550000003,16.60591527019399,-31.816069498113393,-27.315524126499263,-4.50054537161413,30.559080748556067,28.610074689163724,263.4705191047932,87.4399999999996,-1.333339912760193,1.6767018216682583,42.016076725,19.03153163726429,21.386169630375353,26.89018132056071,19.03153163726429,44.71778406463878,46.67744889636583,-0.020689256311312576,38.3789453052923,-50.87254901960794,5331.132823805501,5308.427999999999,5285.723176194497,5324.055545182642,5366.022338581509,5381.040475384614,5412.114442327997,5380.992000000001,5346.075,5357.875677419355,5380.992000000001,0,0,0,0,5304.305,0.9611620682677942,0.7636376315527458,11.352411902751227,5274.543736263734,128.87725600972772,65.77865663645305,1.2405356144803723,34.36000000000058,23707.326574256742,-1322.919896248346,24363.509999999973
2019-04-26 09:00:00+00:00,5314.31,5318.0,5293.02,5302.44,1589.08,8429000.16,25.383987989241483,-2.922125021718955,39.991223212379396,-181.50801171764883,-0.050978596245153975,0.6701400516883648,0,26.69276213611132,26.876656663083207,-74.31474358974629,21.42857142857143,50.0,28.571428571428573,0.4751801441153326,-18.133847172511235,-12.355888846414082,16.605915270193982,-30.544387782800186,-27.961296857759447,-2.5830909250407394,33.48022433601567,27.798033323209104,244.65119631159368,94.41000000000076,-1.3827174240882896,1.808655338224896,43.822055576792955,30.98218102760448,22.615022751404396,49.429354028761075,30.98218102760448,49.144858499203025,47.12606882415441,-0.022834819718520194,37.32276586984894,-47.963235294117545,5329.043720878562,5307.598,5286.1522791214375,5320.305764288728,5362.6860586730245,5377.19555230769,5410.184885110159,5377.673000000001,5346.075,5353.573612903226,5377.673000000001,0,0,0,0,5309.91,0.9621984323154217,0.7636866556847502,10.72286043928109,5294.329780219778,114.97973600029945,62.86446687670637,1.1829281106428937,24.979999999999563,24826.93458066191,-840.998415163187,25952.589999999975
2019-04-26 10:00:00+00:00,5314.81,5338.72,5311.39,5314.31,1355.4,7219675.22,25.010085173514998,6.734631863198729,-6.340742792495594,-136.85329244886543,0.1172710278561431,0.7851508464142303,0,25.551731275042584,26.557872806677285,-62.60224358974756,14.285714285714286,42.85714285714286,28.571428571428573,0.018294914013904182,14.788778105603093,-12.197366061383113,10.718330081149022,-29.160085723419797,-28.201054630891516,-0.9590310925282814,35.845207903807506,26.898496295641568,227.17611086076556,46.720000000000255,-1.1655281644294184,0.8868489338640817,43.901316969308446,47.0041294243753,32.339280696414654,64.69285292380424,47.0041294243753,71.91365762045612,51.63290315075472,-0.024856368465731027,37.76191860647352,-47.84068627450971,5321.800661651221,5305.674,5289.547338348779,5317.06169687048,5359.59728069412,5373.529829230769,5408.557336350316,5374.832333333335,5301.95,5349.517935483871,5374.832333333335,0,0,0,0,5319.932500000001,0.9204442418456872,0.7608973297790392,8.063330825610386,5320.879890109888,65.01730400323868,60.32629067122734,1.135060155889436,27.329999999999927,23810.756534558735,-890.7236952827043,27307.989999999976
2019-04-26 11:00:00+00:00,5332.67,5341.46,5291.23,5314.81,2139.91,11391032.13,24.231384614410523,21.072739760114167,-36.880844621825105,-84.25749458814046,0.3595528858804022,0.914061093117493,0,24.812642744055616,27.694356959843205,-50.65358974359424,7.142857142857143,35.714285714285715,28.571428571428573,0.3555644037427733,31.11191220614636,-6.421446389532136,15.204491841225027,-26.318480568937957,-27.824539818500803,1.5060592495628455,40.937672946608416,27.69527402740104,231.10924579928306,22.659999999999854,-0.9435163501632928,0.4267411925777953,46.78927680523393,66.3697991293635,48.11870319378105,84.9871904355253,66.3697991293635,81.85632422913214,57.12807061955061,-0.026657426519072214,48.25328600015701,-43.46323529411763,5338.023285209759,5311.517999999999,5285.012714790239,5316.443520506038,5357.86003677837,5368.44776,5407.453922856385,5372.386666666668,5301.95,5346.797784946236,5372.386666666668,0,0,0,0,5324.5075,0.20122716767293736,0.7654182441384203,13.252642604879954,5342.194175824178,175.63253601267934,59.60512705185399,1.1177351505316095,50.23000000000047,25201.719335673617,-387.51190086025235,29447.899999999976
2019-04-26 12:00:00+00:00,5330.22,5339.55,5302.12,5332.67,1377.4,7329804.47,23.255969767313054,36.08051531175945,-47.60961733822635,5.907832062481315,0.5889215485823481,0.9879071959773018,0,24.12634625099629,28.749663673497274,-41.33032051282498,0.0,28.571428571428573,28.571428571428573,-0.06545551696499596,26.155947877260136,-7.1277537724960425,15.204491841225027,-23.98766763515414,-27.05716538183147,3.0694977466773317,58.19819420347714,26.419097270165825,214.6014425279057,-58.67999999999938,-0.7704482588715967,-1.0889049713299404,46.43612311375198,76.08609284711291,63.15334046695053,78.5782351820093,76.08609284711291,80.00565173639941,61.287630822614034,-0.02826165713787354,52.753335477123656,-51.60456972271649,5341.277185621543,5318.889999999999,5296.502814378456,5315.664144434737,5356.07680859912,5362.207112173913,5406.62289318569,5370.727333333334,5304.4,5344.077354838709,5370.727333333334,0,0,0,0,5325.5275,0.5709966420147556,0.766227762772234,11.193592810771802,5334.227802197802,125.29652001336217,58.02118940529301,1.0885327323317424,37.43000000000029,25892.4433004078,73.35163116983313,28070.499999999975
2019-04-26 13:00:00+00:00,5302.11,5332.2,5295.66,5330.22,1308.77,6954021.99,22.297899169980962,53.51247064954533,-27.683655578377756,61.45834098396605,0.8039863070715833,0.9889836686417736,0,23.60009926827077,29.826943776103562,-36.61634615384992,7.142857142857143,21.42857142857143,14.285714285714286,-0.7692939244663549,-23.329489269757847,-15.050198712382306,16.758888492839027,-24.13056157438041,-26.47184462034126,2.34128304596085,65.15325794840176,26.01526877984282,205.73276806162676,-42.280000000000655,-0.6832582092000583,-0.7911099302259084,42.474900643808844,61.74192931693381,68.0659404311367,21.660362333266985,61.74192931693381,49.877107132437075,59.21299015167277,-0.02981751027235635,49.48561655549303,-59.673345197772626,5341.405881588128,5318.824,5296.242118411871,5311.532581631717,5352.5950790120805,5354.658502766799,5404.391144369441,5367.264333333334,5328.495,5339.6504301075265,5367.264333333334,0,0,0,0,5308.02,0.6319203326762297,0.7667181998916778,11.290940794064145,5315.293076923076,127.48534401506186,56.48681873348636,1.0653648968709883,36.539999999999964,25045.718538503024,-14.194041893904796,26761.729999999974
2019-04-26 14:00:00+00:00,5310.03,5317.62,5290.0,5302.11,1064.09,5644197.23,21.42810641124201,71.91869229793355,-2.335021624284641,59.276052555291876,0.9506170367868219,0.8916498788796201,0,23.212534079237184,30.214361100912797,-38.50500000000375,0.0,14.285714285714286,14.285714285714286,0.28674873280232094,-60.41914660767702,-12.147435267110621,18.17418662180055,-23.335728488881614,-25.84462139404933,2.5088929051677162,58.04365095559481,25.815069297904486,196.69757034293897,-8.430000000000291,-0.7191288651659757,-0.1585045295066645,43.92628236644469,46.38734439782409,61.40512218729023,38.923435678196135,46.38734439782409,30.893629523762037,54.06401549205263,-0.03126824742106793,51.179027322363204,-82.66297383324392,5341.4749569292235,5317.967999999999,5294.461043070774,5308.866676695332,5349.848944882269,5344.601027385657,5402.616456332761,5364.162666666668,5341.129999999999,5335.957892473117,5364.162666666668,0,0,0,0,5306.92,0.6186772700997515,0.7674699446180475,11.753478464612176,5304.383956043954,138.14425601810217,54.4249031096659,1.0249453036925573,27.61999999999989,25524.982825251744,103.77536871769553,27825.819999999974
